townland_name,has_parish,has_barony,has_county,detected_at
BALLINARRY,False,False,False,2026-06-09
BALLINASCORNEY LOWER,False,False,False,2026-06-09
BALLINASCORNEY UPPER,False,False,False,2026-06-09
BALLINASIG,False,False,False,2026-06-09
BALLINASPEAKA,False,False,False,2026-06-09
BALLINASPICK NORTH,False,False,False,2026-06-09
BALLINASPICK SOUTH,False,False,False,2026-06-09
BALLINASPICK OR BISHOPSTOWN,False,False,False,2026-06-09
BALLINASPIG BEG,False,False,False,2026-06-09
BALLINASPIG MORE,False,False,False,2026-06-09
BALLINASTACK,False,False,False,2026-06-09
BALLINASTER,False,False,False,2026-06-09
BALLINASTRAW LOWER,False,False,False,2026-06-09
BALLINASTRAW UPPER,False,False,False,2026-06-09
BALLINASTUDD,False,False,False,2026-06-09
BALLINATONA,False,False,False,2026-06-09
BALLINATTIN,False,False,False,2026-06-09
BALLINATTIN LOWER,False,False,False,2026-06-09
BALLINATTIN UPPER,False,False,False,2026-06-09
BALLINAVARY,False,False,False,2026-06-09
BALLINAVUNIA,False,False,False,2026-06-09
BALLINAYA,False,False,False,2026-06-09
BALLINBEA,False,False,False,2026-06-09
BALLINBEG,False,False,False,2026-06-09
BALLINBRANHIG,False,False,False,2026-06-09
BALLINBRITTIG,False,False,False,2026-06-09
BALLINCAR,False,False,False,2026-06-09
BALLINCARROONA,False,False,False,2026-06-09
BALLINCARROONIG,False,False,False,2026-06-09
BALLINCASH LOWER,False,False,False,2026-06-09
BALLINCASH UPPER,False,False,False,2026-06-09
BALLINCASSA,False,False,False,2026-06-09
BALLINCASTLE,False,False,False,2026-06-09
BALLINCHALLA,False,False,False,2026-06-09
BALLINCLAY,False,False,False,2026-06-09
BALLINCLAY LOWER,False,False,False,2026-06-09
BALLINCLAY UPPER,False,False,False,2026-06-09
BALLINCLEMESIG,False,False,False,2026-06-09
BALLINCLOGHAN,False,False,False,2026-06-09
BALLINCLOGHAN LITTLE,False,False,False,2026-06-09
BALLINCLOHER,False,False,False,2026-06-09
BALLINCLOHER EAST,False,False,False,2026-06-09
BALLINCLOHER WEST,False,False,False,2026-06-09
BALLINCOLLA,False,False,False,2026-06-09
BALLINCOLLIG,False,False,False,2026-06-09
BALLINCOLLOO,False,False,False,2026-06-09
BALLINCOLLOP,False,False,False,2026-06-09
BALLINCOLLY,False,False,False,2026-06-09
BALLINCOOL,False,False,False,2026-06-09
BALLINCOR,False,False,False,2026-06-09
BALLINCOR DEMESNE,False,False,False,2026-06-09
BALLINCOTA,False,False,False,2026-06-09
BALLINCOURCEY,False,False,False,2026-06-09
BALLINCOURLEA,False,False,False,2026-06-09
BALLINCOURNEENIG,False,False,False,2026-06-09
BALLINCRAHEEN,False,False,False,2026-06-09
BALLINCRANIG,False,False,False,2026-06-09
BALLINCREA,False,False,False,2026-06-09
BALLINCRICK AND BALLYNABROCKY,False,False,False,2026-06-09
BALLINCROKIG,False,False,False,2026-06-09
BALLINCROSSIG,False,False,False,2026-06-09
BALLINCULLOO,False,False,False,2026-06-09
BALLINCUR,False,False,False,2026-06-09
BALLINCURRA,False,False,False,2026-06-09
BALLINCURRA NORTH,False,False,False,2026-06-09
BALLINCURRA SOUTH,False,False,False,2026-06-09
BALLINCURRAGH,False,False,False,2026-06-09
BALLINCURRIG,False,False,False,2026-06-09
BALLINCURRY,False,False,False,2026-06-09
BALLINCURRY UPPER,False,False,False,2026-06-09
BALLINDAGGAN,False,False,False,2026-06-09
BALLINDAGNY AND CULLYVORE,False,False,False,2026-06-09
BALLINDALL,False,False,False,2026-06-09
BALLINDAM,False,False,False,2026-06-09
BALLINDANGAN,False,False,False,2026-06-09
BALLINDARRA,False,False,False,2026-06-09
BALLINDARRAGH,False,False,False,2026-06-09
BALLINDEASIG,False,False,False,2026-06-09
BALLINDEENISK,False,False,False,2026-06-09
BALLINDELL EAST,False,False,False,2026-06-09
BALLINDELL WEST,False,False,False,2026-06-09
BALLINDERREEN,False,False,False,2026-06-09
BALLINDERRIN,False,False,False,2026-06-09
BALLINDERRY,False,False,False,2026-06-09
BALLINDERRY BIG,False,False,False,2026-06-09
BALLINDERRY LITTLE,False,False,False,2026-06-09
BALLINDIGNY,False,False,False,2026-06-09
BALLINDILLANIG,False,False,False,2026-06-09
BALLINDINAS,False,False,False,2026-06-09
BALLINDINE EAST,False,False,False,2026-06-09
BALLINDINE NORTH,False,False,False,2026-06-09
BALLINDINE WEST,False,False,False,2026-06-09
BALLINDINIS,False,False,False,2026-06-09
BALLINDOALTY,False,False,False,2026-06-09
BALLINDOALTY UPPER,False,False,False,2026-06-09
BALLINDOLLAGHAN CRUMP,False,False,False,2026-06-09
BALLINDOLLAGHAN KNOX,False,False,False,2026-06-09
BALLINDONEY,False,False,False,2026-06-09
BALLINDONEY EAST,False,False,False,2026-06-09
BALLINDONEY WEST,False,False,False,2026-06-09
BALLINDOO,False,False,False,2026-06-09
BALLINDOOGANIG,False,False,False,2026-06-09
BALLINDOOLEY,False,False,False,2026-06-09
BALLINDOOLIN,False,False,False,2026-06-09
BALLINDOON,False,False,False,2026-06-09
BALLINDOWN,False,False,False,2026-06-09
BALLINDRAIT,False,False,False,2026-06-09
BALLINDREEN IRISH,False,False,False,2026-06-09
BALLINDREEN SCOTCH,False,False,False,2026-06-09
BALLINDREHID,False,False,False,2026-06-09
BALLINDRESROUGH,False,False,False,2026-06-09
BALLINDRIMNA,False,False,False,2026-06-09
BALLINDRINAN,False,False,False,2026-06-09
BALLINDRINNAN,False,False,False,2026-06-09
BALLINDRUM,False,False,False,2026-06-09
BALLINDRUMLEA,False,False,False,2026-06-09
BALLINDRUMMA,False,False,False,2026-06-09
BALLINDRUMMEEN,False,False,False,2026-06-09
BALLINDUD,False,False,False,2026-06-09
BALLINDUFF,False,False,False,2026-06-09
BALLINDULLAGH INWARD,False,False,False,2026-06-09
BALLINDULLAGH OUTWARD,False,False,False,2026-06-09
BALLINDURROW,False,False,False,2026-06-09
BALLINDVRAGNOSIG,False,False,False,2026-06-09
BALLINDYSERT,False,False,False,2026-06-09
BALLINE,False,False,False,2026-06-09
BALLINEADIG,False,False,False,2026-06-09
BALLINEALOE,False,False,False,2026-06-09
BALLINEANIG-CHURCHQUARTER,False,False,False,2026-06-09
BALLINEDEN,False,False,False,2026-06-09
BALLINEEDORA,False,False,False,2026-06-09
BALLINEESTEENIG,False,False,False,2026-06-09
BALLINEETIG,False,False,False,2026-06-09
BALLINENA,False,False,False,2026-06-09
BALLINENAGH,False,False,False,2026-06-09
BALLINESKER,False,False,False,2026-06-09
BALLINFOILE,False,False,False,2026-06-09
BALLINFRASE,False,False,False,2026-06-09
BALLINFREER,False,False,False,2026-06-09
BALLINFUIL,False,False,False,2026-06-09
BALLING,False,False,False,2026-06-09
BALLINGADDY EAST,False,False,False,2026-06-09
BALLINGADDY NORTH,False,False,False,2026-06-09
BALLINGADDY SOUTH,False,False,False,2026-06-09
BALLINGADDY WEST,False,False,False,2026-06-09
BALLINGALE,False,False,False,2026-06-09
BALLINGARDEN,False,False,False,2026-06-09
BALLINGARRA,False,False,False,2026-06-09
BALLINGARRANE,False,False,False,2026-06-09
BALLINGARRANE NORTH,False,False,False,2026-06-09
BALLINGARRAUN,False,False,False,2026-06-09
BALLINGARRY,False,False,False,2026-06-09
BALLINGARRY EAST,False,False,False,2026-06-09
BALLINGARRY LOWER,False,False,False,2026-06-09
BALLINGARRY MIDDLE,False,False,False,2026-06-09
BALLINGARRY UPPER,False,False,False,2026-06-09
BALLINGARRY WEST,False,False,False,2026-06-09
BALLINGARRYWOOD,False,False,False,2026-06-09
BALLINGATTA,False,False,False,2026-06-09
BALLINGAYROUR,False,False,False,2026-06-09
BALLINGEARY EAST,False,False,False,2026-06-09
BALLINGEARY WEST,False,False,False,2026-06-09
BALLINGEEMANIGBEG,False,False,False,2026-06-09
BALLINGEER,False,False,False,2026-06-09
BALLINGLANNA,False,False,False,2026-06-09
BALLINGLANNA NORTH,False,False,False,2026-06-09
BALLINGLANNA SOUTH,False,False,False,2026-06-09
BALLINGLIN,False,False,False,2026-06-09
BALLINGLINBEG,False,False,False,2026-06-09
BALLINGLY,False,False,False,2026-06-09
BALLINGOHIG,False,False,False,2026-06-09
BALLINGOOLA,False,False,False,2026-06-09
BALLINGORRAUN,False,False,False,2026-06-09
BALLINGOWAN,False,False,False,2026-06-09
BALLINGOWAN EAST,False,False,False,2026-06-09
BALLINGOWAN GLEBE,False,False,False,2026-06-09
BALLINGOWAN WEST,False,False,False,2026-06-09
BALLINGROGY,False,False,False,2026-06-09
BALLINGUILLY,False,False,False,2026-06-09
BALLINGURRA,False,False,False,2026-06-09
BALLINGURTEEN,False,False,False,2026-06-09
BALLINHALLA,False,False,False,2026-06-09
BALLINHOE,False,False,False,2026-06-09
BALLINILLANE,False,False,False,2026-06-09
BALLINILLAUN,False,False,False,2026-06-09
BALLINIMLAGH,False,False,False,2026-06-09
BALLINIRY,False,False,False,2026-06-09
BALLINISKA,False,False,False,2026-06-09
BALLINIVARRIG,False,False,False,2026-06-09
BALLINIVE,False,False,False,2026-06-09
BALLINKEEL,False,False,False,2026-06-09
BALLINKEEN,False,False,False,2026-06-09
BALLINKEENY OR MOSSTOWN,False,False,False,2026-06-09
BALLINKILLIN,False,False,False,2026-06-09
BALLINKINA,False,False,False,2026-06-09
BALLINKNOCK,False,False,False,2026-06-09
BALLINKNOCKANE,False,False,False,2026-06-09
BALLINLA,False,False,False,2026-06-09
BALLINLABAN,False,False,False,2026-06-09
BALLINLABAUN,False,False,False,2026-06-09
BALLINLAG,False,False,False,2026-06-09
BALLINLAMMY,False,False,False,2026-06-09
BALLINLARE,False,False,False,2026-06-09
BALLINLASS,False,False,False,2026-06-09
BALLINLASSA,False,False,False,2026-06-09
BALLINLASSY,False,False,False,2026-06-09
BALLINLAUR,False,False,False,2026-06-09
BALLINLAVAN,False,False,False,2026-06-09
BALLINLAW,False,False,False,2026-06-09
BALLINLAWLESS,False,False,False,2026-06-09
BALLINLEA LOWER,False,False,False,2026-06-09
BALLINLEA UPPER,False,False,False,2026-06-09
BALLINLEAGUE,False,False,False,2026-06-09
BALLINLEE,False,False,False,2026-06-09
BALLINLEE NORTH,False,False,False,2026-06-09
BALLINLEE SOUTH,False,False,False,2026-06-09
BALLINLEENTY,False,False,False,2026-06-09
BALLINLEGANE,False,False,False,2026-06-09
BALLINLENA,False,False,False,2026-06-09
BALLINLEVANE EAST,False,False,False,2026-06-09
BALLINLEVANE WEST,False,False,False,2026-06-09
BALLINLIG,False,False,False,2026-06-09
BALLINLIG LOWER,False,False,False,2026-06-09
BALLINLIG UPPER,False,False,False,2026-06-09
BALLINLINA,False,False,False,2026-06-09
BALLINLINING,False,False,False,2026-06-09
BALLINLISHEEN,False,False,False,2026-06-09
BALLINLISS,False,False,False,2026-06-09
BALLINLLIG,False,False,False,2026-06-09
BALLINLOMAN,False,False,False,2026-06-09
BALLINLONGIG,False,False,False,2026-06-09
BALLINLONTY,False,False,False,2026-06-09
BALLINLOUGH,False,False,False,2026-06-09
BALLINLOUGH WADDING,False,False,False,2026-06-09
BALLINLOUGH BIG,False,False,False,2026-06-09
BALLINLOUGH EAST,False,False,False,2026-06-09
BALLINLOUGH LITTLE,False,False,False,2026-06-09
BALLINLOUGH WEST,False,False,False,2026-06-09
BALLINLOUGHAN,False,False,False,2026-06-09
BALLINLOUGHANE,False,False,False,2026-06-09
BALLINLOUGHAUN,False,False,False,2026-06-09
BALLINLOUGHQUARTER,False,False,False,2026-06-09
BALLINLOW,False,False,False,2026-06-09
BALLINLUG,False,False,False,2026-06-09
BALLINLUG EAST,False,False,False,2026-06-09
BALLINLUG WEST,False,False,False,2026-06-09
BALLINLUIG,False,False,False,2026-06-09
BALLINLUIG EAST,False,False,False,2026-06-09
BALLINLUIG WEST,False,False,False,2026-06-09
BALLINLUSKA,False,False,False,2026-06-09
BALLINLYNA LOWER,False,False,False,2026-06-09
BALLINLYNA UPPER,False,False,False,2026-06-09
BALLINLYNY,False,False,False,2026-06-09
BALLINN,False,False,False,2026-06-09
BALLINOOKERY,False,False,False,2026-06-09
BALLINOOSKNY,False,False,False,2026-06-09
BALLINORAN,False,False,False,2026-06-09
BALLINORANA,False,False,False,2026-06-09
BALLINORIG EAST,False,False,False,2026-06-09
BALLINORIG SOUTH,False,False,False,2026-06-09
BALLINORIG WEST,False,False,False,2026-06-09
BALLINOROHER,False,False,False,2026-06-09
BALLINOULART,False,False,False,2026-06-09
BALLINOWLART NORTH,False,False,False,2026-06-09
BALLINOWLART SOUTH,False,False,False,2026-06-09
BALLINPHELIC,False,False,False,2026-06-09
BALLINPHELLIC,False,False,False,2026-06-09
BALLINPHILE,False,False,False,2026-06-09
BALLINPHORT,False,False,False,2026-06-09
BALLINPHUIL,False,False,False,2026-06-09
BALLINPHUILL,False,False,False,2026-06-09
BALLINPHULL,False,False,False,2026-06-09
BALLINPHUNT,False,False,False,2026-06-09
BALLINPHUNTA,False,False,False,2026-06-09
BALLINPRIOR,False,False,False,2026-06-09
BALLINRA,False,False,False,2026-06-09
BALLINRAHIN,False,False,False,2026-06-09
BALLINRALLY,False,False,False,2026-06-09
BALLINRAN,False,False,False,2026-06-09
BALLINRAN UPPER,False,False,False,2026-06-09
BALLINRANNIG,False,False,False,2026-06-09
BALLINRATH,False,False,False,2026-06-09
BALLINREA,False,False,False,2026-06-09
BALLINREA SOUTH,False,False,False,2026-06-09
BALLINREAGHAN,False,False,False,2026-06-09
BALLINREASK,False,False,False,2026-06-09
BALLINREE,False,False,False,2026-06-09
BALLINREE AND BALLYMOAT,False,False,False,2026-06-09
BALLINREENLANIG,False,False,False,2026-06-09
BALLINREES,False,False,False,2026-06-09
BALLINREESHIG,False,False,False,2026-06-09
BALLINRICHARD,False,False,False,2026-06-09
BALLINRIDDERA,False,False,False,2026-06-09
BALLINRIG,False,False,False,2026-06-09
BALLINROAD,False,False,False,2026-06-09
BALLINROBE DEMESNE,False,False,False,2026-06-09
BALLINROCHE EAST,False,False,False,2026-06-09
BALLINROCHE NORTH,False,False,False,2026-06-09
BALLINRODDY,False,False,False,2026-06-09
BALLINROE,False,False,False,2026-06-09
BALLINROE EAST,False,False,False,2026-06-09
BALLINROOAUN,False,False,False,2026-06-09
BALLINROOEY,False,False,False,2026-06-09
BALLINROSS,False,False,False,2026-06-09
BALLINROSTIG,False,False,False,2026-06-09
BALLINRUAN,False,False,False,2026-06-09
BALLINRUANE,False,False,False,2026-06-09
BALLINRUD EAST,False,False,False,2026-06-09
BALLINRUD GLEBE,False,False,False,2026-06-09
BALLINRUD WEST,False,False,False,2026-06-09
BALLINRUDDERY,False,False,False,2026-06-09
BALLINRUMPA,False,False,False,2026-06-09
BALLINSCAULA,False,False,False,2026-06-09
BALLINSCOOLA,False,False,False,2026-06-09
BALLINSCURLOGE,False,False,False,2026-06-09
BALLINSKEAGH,False,False,False,2026-06-09
BALLINSMAUL,False,False,False,2026-06-09
BALLINSMAULA,False,False,False,2026-06-09
BALLINSPITTLE,False,False,False,2026-06-09
BALLINSTONA NORTH,False,False,False,2026-06-09
BALLINSTONA SOUTH,False,False,False,2026-06-09
BALLINTADDER,False,False,False,2026-06-09
BALLINTAFFY,False,False,False,2026-06-09
BALLINTAGGART,False,False,False,2026-06-09
BALLINTANNIG,False,False,False,2026-06-09
BALLINTANTASSIG,False,False,False,2026-06-09
BALLINTARSA,False,False,False,2026-06-09
BALLINTARSAN,False,False,False,2026-06-09
BALLINTARTON,False,False,False,2026-06-09
BALLINTATE,False,False,False,2026-06-09
BALLINTAVA,False,False,False,2026-06-09
BALLINTAW,False,False,False,2026-06-09
BALLINTAYLOR LOWER,False,False,False,2026-06-09
BALLINTAYLOR UPPER,False,False,False,2026-06-09
BALLINTEANE,False,False,False,2026-06-09
BALLINTEE,False,False,False,2026-06-09
BALLINTEEAN,False,False,False,2026-06-09
BALLINTEEAUN,False,False,False,2026-06-09
BALLINTEENOE,False,False,False,2026-06-09
BALLINTEER,False,False,False,2026-06-09
BALLINTEER NORTH,False,False,False,2026-06-09
BALLINTEER SOUTH,False,False,False,2026-06-09
BALLINTEMPAN,False,False,False,2026-06-09
BALLINTEMPO,False,False,False,2026-06-09
BALLINTEOSIG,False,False,False,2026-06-09
BALLINTER,False,False,False,2026-06-09
BALLINTERMON,False,False,False,2026-06-09
BALLINTERRY,False,False,False,2026-06-09
BALLINTILLAN,False,False,False,2026-06-09
BALLINTINE,False,False,False,2026-06-09
BALLINTISE,False,False,False,2026-06-09
BALLINTLEA,False,False,False,2026-06-09
BALLINTLEA LOWER,False,False,False,2026-06-09
BALLINTLEA NORTH,False,False,False,2026-06-09
BALLINTLEA SOUTH,False,False,False,2026-06-09
BALLINTLEA UPPER,False,False,False,2026-06-09
BALLINTLEAVE,False,False,False,2026-06-09
BALLINTLEAVE COMMONS,False,False,False,2026-06-09
BALLINTLEVA,False,False,False,2026-06-09
BALLINTLEVY,False,False,False,2026-06-09
BALLINTLIEVE,False,False,False,2026-06-09
BALLINTOBER BONNY,False,False,False,2026-06-09
BALLINTOBER ROCK,False,False,False,2026-06-09
BALLINTOBER EAST,False,False,False,2026-06-09
BALLINTOBER SOUTH,False,False,False,2026-06-09
BALLINTOBER WEST,False,False,False,2026-06-09
BALLINTOBERNIG,False,False,False,2026-06-09
BALLINTOGHEE,False,False,False,2026-06-09
BALLINTOGHER,False,False,False,2026-06-09
BALLINTOOEY,False,False,False,2026-06-09
BALLINTOOR,False,False,False,2026-06-09
BALLINTOPPAN,False,False,False,2026-06-09
BALLINTORE,False,False,False,2026-06-09
BALLINTOTIS,False,False,False,2026-06-09
BALLINTOTTY,False,False,False,2026-06-09
BALLINTOY,False,False,False,2026-06-09
BALLINTOY DEMENSE,False,False,False,2026-06-09
BALLINTRA,False,False,False,2026-06-09
BALLINTRA EAST,False,False,False,2026-06-09
BALLINTRA WEST,False,False,False,2026-06-09
BALLINTRAE,False,False,False,2026-06-09
BALLINTRAIN,False,False,False,2026-06-09
BALLINTRANE,False,False,False,2026-06-09
BALLINTRAY LOWER,False,False,False,2026-06-09
BALLINTRAY UPPER,False,False,False,2026-06-09
BALLINTREDIDA,False,False,False,2026-06-09
BALLINTRIDEEN,False,False,False,2026-06-09
BALLINTRIM,False,False,False,2026-06-09
BALLINTROFAUN,False,False,False,2026-06-09
BALLINTRY,False,False,False,2026-06-09
BALLINTUBBERT,False,False,False,2026-06-09
BALLINTUBBRID,False,False,False,2026-06-09
BALLINTUBBRID EAST,False,False,False,2026-06-09
BALLINTUBBRID WEST,False,False,False,2026-06-09
BALLINTUE,False,False,False,2026-06-09
BALLINTUR,False,False,False,2026-06-09
BALLINTUR UPPER,False,False,False,2026-06-09
BALLINTURLY,False,False,False,2026-06-09
BALLINTURNER,False,False,False,2026-06-09
BALLINULTY,False,False,False,2026-06-09
BALLINULTY LOWER,False,False,False,2026-06-09
BALLINULTY UPPER,False,False,False,2026-06-09
BALLINUNTY,False,False,False,2026-06-09
BALLINURD,False,False,False,2026-06-09
BALLINURE,False,False,False,2026-06-09
BALLINURRA,False,False,False,2026-06-09
BALLINVA,False,False,False,2026-06-09
BALLINVA NORTH,False,False,False,2026-06-09
BALLINVA SOUTH,False,False,False,2026-06-09
BALLINVACK,False,False,False,2026-06-09
BALLINVALLA,False,False,False,2026-06-09
BALLINVALLEY LOWER,False,False,False,2026-06-09
BALLINVALLIG,False,False,False,2026-06-09
BALLINVALLY EAST,False,False,False,2026-06-09
BALLINVALLY LOWER,False,False,False,2026-06-09
BALLINVALLY UPPER,False,False,False,2026-06-09
BALLINVALLY WEST,False,False,False,2026-06-09
BALLINVALLY AND KILTENNELL,False,False,False,2026-06-09
BALLINVANA,False,False,False,2026-06-09
BALLINVARD,False,False,False,2026-06-09
BALLINVARISCAL,False,False,False,2026-06-09
BALLINVAROSIG,False,False,False,2026-06-09
BALLINVARRIG,False,False,False,2026-06-09
BALLINVARRIG EAST,False,False,False,2026-06-09
BALLINVARRIG LOWER,False,False,False,2026-06-09
BALLINVARRIG UPPER,False,False,False,2026-06-09
BALLINVARRIG WEST,False,False,False,2026-06-09
BALLINVARRY,False,False,False,2026-06-09
BALLINVARRY ENGLISH,False,False,False,2026-06-09
BALLINVARRY IRISH,False,False,False,2026-06-09
BALLINVASA,False,False,False,2026-06-09
BALLINVEALA,False,False,False,2026-06-09
BALLINVEE,False,False,False,2026-06-09
BALLINVEELIG,False,False,False,2026-06-09
BALLINVEGGA,False,False,False,2026-06-09
BALLINVEILTIG,False,False,False,2026-06-09
BALLINVELLA,False,False,False,2026-06-09
BALLINVENY,False,False,False,2026-06-09
BALLINVILLA,False,False,False,2026-06-09
BALLINVILLA DEMESNE,False,False,False,2026-06-09
BALLINVINNY NORTH,False,False,False,2026-06-09
BALLINVINNY SOUTH,False,False,False,2026-06-09
BALLINVIR,False,False,False,2026-06-09
BALLINVIRA,False,False,False,2026-06-09
BALLINVIRICK,False,False,False,2026-06-09
BALLINVOASH,False,False,False,2026-06-09
BALLINVOGIG,False,False,False,2026-06-09
BALLINVOHER,False,False,False,2026-06-09
BALLINVOHER NORTH,False,False,False,2026-06-09
BALLINVOHER SOUTH,False,False,False,2026-06-09
BALLINVOLOGE,False,False,False,2026-06-09
BALLINVONEAR,False,False,False,2026-06-09
BALLINVOSNERIG EAST,False,False,False,2026-06-09
BALLINVOSNERIG WEST,False,False,False,2026-06-09
BALLINVOULTIG,False,False,False,2026-06-09
BALLINVOWNIG,False,False,False,2026-06-09
BALLINVOY,False,False,False,2026-06-09
BALLINVREDIG,False,False,False,2026-06-09
BALLINVREENA,False,False,False,2026-06-09
BALLINVRINSIG,False,False,False,2026-06-09
BALLINVRISKIG,False,False,False,2026-06-09
BALLINVROKIG,False,False,False,2026-06-09
BALLINVRONIG,False,False,False,2026-06-09
BALLINVULLA,False,False,False,2026-06-09
BALLINVULLIN,False,False,False,2026-06-09
BALLINVUSKIG,False,False,False,2026-06-09
BALLINVUSKIG EAST,False,False,False,2026-06-09
BALLINVUSKIG WEST,False,False,False,2026-06-09
BALLINWEAR,False,False,False,2026-06-09
BALLINWILLIN,False,False,False,2026-06-09
BALLINWING,False,False,False,2026-06-09
BALLINWIRE,False,False,False,2026-06-09
BALLINWULLY,False,False,False,2026-06-09
BALLINY NORTH,False,False,False,2026-06-09
BALLINY SOUTH,False,False,False,2026-06-09
BALLISK,False,False,False,2026-06-09
BALLISK COMMON,False,False,False,2026-06-09
BALLISNAHYNY,False,False,False,2026-06-09
BALLITORE,False,False,False,2026-06-09
BALLIVER,False,False,False,2026-06-09
BALLIVOR,False,False,False,2026-06-09
BALLLINAMOUGHT EAST,False,False,False,2026-06-09
BALLLINAMOUGHT WEST,False,False,False,2026-06-09
BALLON,False,False,False,2026-06-09
BALLONAGHAN,False,False,False,2026-06-09
BALLOO,False,False,False,2026-06-09
BALLOO LOWER,False,False,False,2026-06-09
BALLOOLY,False,False,False,2026-06-09
BALLOOLY EYRE,False,False,False,2026-06-09
BALLOOLY KELLY,False,False,False,2026-06-09
BALLOOLY MC DERMOTT,False,False,False,2026-06-09
BALLOOLYMORE,False,False,False,2026-06-09
BALLOONAGH,False,False,False,2026-06-09
BALLOONIGAN,False,False,False,2026-06-09
BALLOONY,False,False,False,2026-06-09
BALLOOR,False,False,False,2026-06-09
BALLOOR EAST,False,False,False,2026-06-09
BALLOOR WEST,False,False,False,2026-06-09
BALLOORCLERHY,False,False,False,2026-06-09
BALLOUGH,False,False,False,2026-06-09
BALLOUGHADALLA,False,False,False,2026-06-09
BALLOUGHLY,False,False,False,2026-06-09
BALLOUGHT,False,False,False,2026-06-09
BALLOUGHTON,False,False,False,2026-06-09
BALLOUGRY,False,False,False,2026-06-09
BALLOY,False,False,False,2026-06-09
BALLSALLAGH,False,False,False,2026-06-09
BALLSBRIDGE,False,False,False,2026-06-09
BALLSGROVE,False,False,False,2026-06-09
BALLTDONIGAN,False,False,False,2026-06-09
BALLUG,False,False,False,2026-06-09
BALLURE,False,False,False,2026-06-09
BALLUSTREE,False,False,False,2026-06-09
BALLY BEG,False,False,False,2026-06-09
